textID,word
20190402ff35c8b5fd794b42b0000098,alternative
20190402ff35c8b5fd794b42b0000098,something
20190402ff35c8b5fd794b42b0000098,wrong
20190402ff35c8b5fd794b42b0000099,this
20190402ff35c8b5fd794b42b0000099,contrast
20190402ff35c8b5fd794b42b0000099,wales
20190402ff35c8b5fd794b42b0000099,sydney
20190402ff35c8b5fd794b42b0000099,rarely
20190402ff35c8b5fd794b42b0000099,similar
20190402ff35c8b5fd794b42b0000099,patterns
20190402ff35c8b5fd794b42b0000100,the
20190402ff35c8b5fd794b42b0000100,benefit
20190402ff35c8b5fd794b42b0000100,unusual
20190402ff35c8b5fd794b42b0000100,temperature
20190402ff35c8b5fd794b42b0000100,20s
20190402ff35c8b5fd794b42b0000100,windy
20190402ff35c8b5fd794b42b0000100,still
20190402ff35c8b5fd794b42b0000100,sunny
20190402ff35c8b5fd794b42b0000100,maybe
20190402ff35c8b5fd794b42b0000101,also
20190402ff35c8b5fd794b42b0000102,western
20190402ff35c8b5fd794b42b0000102,large
20190402ff35c8b5fd794b42b0000102,developments
20190402ff35c8b5fd794b42b0000102,large-scale
20190402ff35c8b5fd794b42b0000102,plant
20190402ff35c8b5fd794b42b0000102,broken
20190402ff35c8b5fd794b42b0000102,hill
20190402ff35c8b5fd794b42b0000102,nyngan
20190402ff35c8b5fd794b42b0000102,industrial
20190402ff35c8b5fd794b42b0000102,activity
20190402ff35c8b5fd794b42b0000103,there
20190402ff35c8b5fd794b42b0000103,component
20190402ff35c8b5fd794b42b0000103,grid-scale
20190402ff35c8b5fd794b42b0000103,completely
20190402ff35c8b5fd794b42b0000103,neglected
20190402ff35c8b5fd794b42b0000104,so
20190402ff35c8b5fd794b42b0000104,headlong
20190402ff35c8b5fd794b42b0000104,pushing
20190402ff35c8b5fd794b42b0000104,path
20190402ff35c8b5fd794b42b0000104,matching
20190402ff35c8b5fd794b42b0000104,storing
20190402ff35c8b5fd794b42b0000104,dispatching
20190402ff35c8b5fd794b42b0000104,leads
20190402ff35c8b5fd794b42b0000104,fluctuations
20190402ff35c8b5fd794b42b0000105,as
20190402ff35c8b5fd794b42b0000105,talking
20190402ff35c8b5fd794b42b0000105,took
20190402ff35c8b5fd794b42b0000105,battery
20190402ff35c8b5fd794b42b0000106,i
20190402ff35c8b5fd794b42b0000106,mining
20190402ff35c8b5fd794b42b0000106,generally
20190402ff35c8b5fd794b42b0000106,cleaning
20190402ff35c8b5fd794b42b0000106,mess—just
20190402ff35c8b5fd794b42b0000106,example
20190402ff35c8b5fd794b42b0000106,mess
20190402ff35c8b5fd794b42b0000107,mr
20190402ff35c8b5fd794b42b0000107,1234
20190402ff35c8b5fd794b42b0000107,speak
20190402ff35c8b5fd794b42b0000107,bill—i
20190402ff35c8b5fd794b42b0000107,here
20190402ff35c8b5fd794b42b0000107,carrying
20190402ff35c8b5fd794b42b0000107,parliamentary
20190402ff35c8b5fd794b42b0000107,duty—but
20190402ff35c8b5fd794b42b0000107,resist
20190402ff35c8b5fd794b42b0000107,provocation
20190402ff35c8b5fd794b42b0000107,figured
20190402ff35c8b5fd794b42b0000107,few
20190402ff35c8b5fd794b42b0000107,words
20190402ff35c8b5fd794b42b0000108,clearly
20190402ff35c8b5fd794b42b0000108,elements
20190402ff35c8b5fd794b42b0000108,different
20190402ff35c8b5fd794b42b0000109,at
20190402ff35c8b5fd794b42b0000109,various
20190402ff35c8b5fd794b42b0000109,incredibly
20190402ff35c8b5fd794b42b0000109,advocate
20190402ff35c8b5fd794b42b0000109,renewables
20190402ff35c8b5fd794b42b0000109,attacked
20190402ff35c8b5fd794b42b0000109,appeared
20190402ff35c8b5fd794b42b0000109,supportive
20190402ff35c8b5fd794b42b0000109,rann
20190402ff35c8b5fd794b42b0000110,the
20190402ff35c8b5fd794b42b0000110,history
20190402ff35c8b5fd794b42b0000110,account
20190402ff35c8b5fd794b42b0000110,technological
20190402ff35c8b5fd794b42b0000110,improvement
20190402ff35c8b5fd794b42b0000111,we
20190402ff35c8b5fd794b42b0000111,cultana
20190402ff35c8b5fd794b42b0000111,escarpment
20190402ff35c8b5fd794b42b0000111,pumped
20190402ff35c8b5fd794b42b0000111,hydro
20190402ff35c8b5fd794b42b0000111,project
20190402ff35c8b5fd794b42b0000111,federal
20190402ff35c8b5fd794b42b0000111,might
20190402ff35c8b5fd794b42b0000111,projects
20190402ff35c8b5fd794b42b0000112,the
20190402ff35c8b5fd794b42b0000112,virtual
20190402ff35c8b5fd794b42b0000112,worthwhile
20190402ff35c8b5fd794b42b0000113,the
20190402ff35c8b5fd794b42b0000113,thing
20190402ff35c8b5fd794b42b0000113,actively
20190402ff35c8b5fd794b42b0000113,address
20190402ff35c8b5fd794b42b0000113,rental
20190402ff35c8b5fd794b42b0000113,especially
20190402ff35c8b5fd794b42b0000113,housing
20190402ff35c8b5fd794b42b0000113,access
20190402ff35c8b5fd794b42b0000114,a
20190402ff35c8b5fd794b42b0000114,blackout
20190402ff35c8b5fd794b42b0000115,again
20190402ff35c8b5fd794b42b0000115,interstate
20190402ff35c8b5fd794b42b0000115,traditional
20190402ff35c8b5fd794b42b0000115,stations
20190402ff35c8b5fd794b42b0000115,operating
20190402ff35c8b5fd794b42b0000115,occasions
20190402ff35c8b5fd794b42b0000115,predictable
20190402ff35c8b5fd794b42b0000116,we
20190402ff35c8b5fd794b42b0000116,talk
20190402ff35c8b5fd794b42b0000116,stated
20190402ff35c8b5fd794b42b0000116,position
20190402ff35c8b5fd794b42b0000116,changed
20190402ff35c8b5fd794b42b0000117,i
20190402ff35c8b5fd794b42b0000117,mentioned
20190402ff35c8b5fd794b42b0000117,hydrogen
20190402ff35c8b5fd794b42b0000117,crystal
20190402ff35c8b5fd794b42b0000117,brook
20190402ff35c8b5fd794b42b0000117,controversy
20190402ff35c8b5fd794b42b0000117,wind
20190402ff35c8b5fd794b42b0000117,farms
2018102351fbb0895a1a486490000001,ministerial
2018102351fbb0895a1a486490000002,the
2018102351fbb0895a1a486490000003,the
2018102351fbb0895a1a486490000004,the
2018102351fbb0895a1a486490000005,the
20180531224b58d2b1eb4384a0000001,evidence
20180531224b58d2b1eb4384a0000001,journalists
20180531224b58d2b1eb4384a0000002,introduction
20180531224b58d2b1eb4384a0000003,received
20180531224b58d2b1eb4384a0000004,second
20180531224b58d2b1eb4384a0000005,the
20180531224b58d2b1eb4384a0000006,that
20180531224b58d2b1eb4384a0000007,i
20180531224b58d2b1eb4384a0000007,seek
20180531224b58d2b1eb4384a0000007,explanation
20180531224b58d2b1eb4384a0000007,clauses
20180531224b58d2b1eb4384a0000008,leave
20180531224b58d2b1eb4384a0000009,the
20180531224b58d2b1eb4384a0000009,amends
20180531224b58d2b1eb4384a0000009,1929
20180531224b58d2b1eb4384a0000009,introduce
20180531224b58d2b1eb4384a0000009,default
20180531224b58d2b1eb4384a0000009,rule
20180531224b58d2b1eb4384a0000009,compelled
20180531224b58d2b1eb4384a0000009,answer
20180531224b58d2b1eb4384a0000009,produce
20180531224b58d2b1eb4384a0000009,disclose
20180531224b58d2b1eb4384a0000009,identity
20180531224b58d2b1eb4384a0000009,confidential
20180531224b58d2b1eb4384a0000009,informant
20180531224b58d2b1eb4384a0000010,communications
20180531224b58d2b1eb4384a0000010,enjoy
20180531224b58d2b1eb4384a0000010,privilege
20180531224b58d2b1eb4384a0000010,common
20180531224b58d2b1eb4384a0000011,however
20180531224b58d2b1eb4384a0000011,arguments
20180531224b58d2b1eb4384a0000011,protected
20180531224b58d2b1eb4384a0000012,the
20180531224b58d2b1eb4384a0000012,majority
20180531224b58d2b1eb4384a0000012,jurisdictions
20180531224b58d2b1eb4384a0000012,victoria
20180531224b58d2b1eb4384a0000012,territory
20180531224b58d2b1eb4384a0000012,legislated
20180531224b58d2b1eb4384a0000012,commonly
20180531224b58d2b1eb4384a0000012,referred
20180531224b58d2b1eb4384a0000012,interchangeably
20180531224b58d2b1eb4384a0000012,shield
20180531224b58d2b1eb4384a0000012,laws
20180531224b58d2b1eb4384a0000013,in
20180531224b58d2b1eb4384a0000013,lead-up
20180531224b58d2b1eb4384a0000013,party
20180531224b58d2b1eb4384a0000013,journalist
20180531224b58d2b1eb4384a0000013,elected
20180531224b58d2b1eb4384a0000013,seeks
20180531224b58d2b1eb4384a0000013,fulfil
20180531224b58d2b1eb4384a0000013,promise
20180531224b58d2b1eb4384a0000014,the
20180531224b58d2b1eb4384a0000014,defines
20180531224b58d2b1eb4384a0000014,engaged
20180531224b58d2b1eb4384a0000014,profession
20180531224b58d2b1eb4384a0000014,occupation
20180531224b58d2b1eb4384a0000014,journalism
20180531224b58d2b1eb4384a0000014,publication
20180531224b58d2b1eb4384a0000014,medium
20180531224b58d2b1eb4384a0000014,defined
20180531224b58d2b1eb4384a0000014,dissemination
20180531224b58d2b1eb4384a0000014,observations
20180531224b58d2b1eb4384a0000015,the
20180531224b58d2b1eb4384a0000015,risk
20180531224b58d2b1eb4384a0000015,defining
20180531224b58d2b1eb4384a0000015,widely
20180531224b58d2b1eb4384a0000015,equivalent
20180531224b58d2b1eb4384a0000015,refers
20180531224b58d2b1eb4384a0000015,active
20180531224b58d2b1eb4384a0000015,less
20180531224b58d2b1eb4384a0000015,scrupulous
20180531224b58d2b1eb4384a0000015,potentially
20180531224b58d2b1eb4384a0000015,fictitious
20180531224b58d2b1eb4384a0000015,sources
20180531224b58d2b1eb4384a0000015,receive
20180531224b58d2b1eb4384a0000016,to
20180531224b58d2b1eb4384a0000016,allow
20180531224b58d2b1eb4384a0000016,flexibility
20180531224b58d2b1eb4384a0000016,rapid
20180531224b58d2b1eb4384a0000016,evolution
20180531224b58d2b1eb4384a0000016,modes
20180531224b58d2b1eb4384a0000016,communication
20180531224b58d2b1eb4384a0000016,whilst
20180531224b58d2b1eb4384a0000016,avoiding
20180531224b58d2b1eb4384a0000016,risks
20180531224b58d2b1eb4384a0000016,associated
20180531224b58d2b1eb4384a0000016,wide
20180531224b58d2b1eb4384a0000016,allows
20180531224b58d2b1eb4384a0000016,specify
20180531224b58d2b1eb4384a0000016,classes
20180531224b58d2b1eb4384a0000016,deemed
20180531224b58d2b1eb4384a0000016,excluded
20180531224b58d2b1eb4384a0000017,the
20180531224b58d2b1eb4384a0000017,tribunal
20180531224b58d2b1eb4384a0000017,invested
20180531224b58d2b1eb4384a0000017,judicial
20180531224b58d2b1eb4384a0000017,quasi-judicial
20180531224b58d2b1eb4384a0000017,powers
20180531224b58d2b1eb4384a0000017,inquiry
20180531224b58d2b1eb4384a0000017,s41
20180531224b58d2b1eb4384a0000018,the
20180531224b58d2b1eb4384a0000019,provides
20180531224b58d2b1eb4384a0000019,liability
20180531224b58d2b1eb4384a0000019,incurred
20180531224b58d2b1eb4384a0000019,failing
20180531224b58d2b1eb4384a0000019,refusing
20180531224b58d2b1eb4384a0000019,directly
20180531224b58d2b1eb4384a0000019,indirectly
20180531224b58d2b1eb4384a0000019,reasonably
20180531224b58d2b1eb4384a0000019,expected
20180531224b58d2b1eb4384a0000019,informants
20180531224b58d2b1eb4384a0000019,express
20180531224b58d2b1eb4384a0000019,otherwise
20180531224b58d2b1eb4384a0000019,expectation
20180531224b58d2b1eb4384a0000019,confidentiality
20180531224b58d2b1eb4384a0000019,implied
20180531224b58d2b1eb4384a0000020,provides
20180531224b58d2b1eb4384a0000020,overriding
20180531224b58d2b1eb4384a0000020,test
20180531224b58d2b1eb4384a0000020,whereby
20180531224b58d2b1eb4384a0000020,regard
20180531224b58d2b1eb4384a0000020,disclosing
20180531224b58d2b1eb4384a0000021,outweighs
20180531224b58d2b1eb4384a0000021,adverse
20180531224b58d2b1eb4384a0000022,outweighs
20180531224b58d2b1eb4384a0000023,outweighs
20180531224b58d2b1eb4384a0000023,held
20180531224b58d2b1eb4384a0000024,by
20180531224b58d2b1eb4384a0000024,application
20180531224b58d2b1eb4384a0000024,nevertheless
20180531224b58d2b1eb4384a0000024,competing
20180531224b58d2b1eb4384a0000024,interests
20180531224b58d2b1eb4384a0000024,verses
20180531224b58d2b1eb4384a0000024,facilitating
20180531224b58d2b1eb4384a0000024,flow
20180531224b58d2b1eb4384a0000025,i
20180531224b58d2b1eb4384a0000025,commend
20180531224b58d2b1eb4384a0000026,explanation
20180531224b58d2b1eb4384a0000027,part
20180531224b58d2b1eb4384a0000027,1—preliminary
20180531224b58d2b1eb4384a0000028,1—short
20180531224b58d2b1eb4384a0000028,title
20180531224b58d2b1eb4384a0000029,2—commencement
20180531224b58d2b1eb4384a0000030,3—amendment
20180531224b58d2b1eb4384a0000030,provisions
20180531224b58d2b1eb4384a0000031,these
20180531224b58d2b1eb4384a0000031,formal
20180531224b58d2b1eb4384a0000032,part
20180531224b58d2b1eb4384a0000032,2—amendment
20180531224b58d2b1eb4384a0000033,4—insertion
20180531224b58d2b1eb4384a0000033,8a
20180531224b58d2b1eb4384a0000034,this
20180531224b58d2b1eb4384a0000034,clause
20180531224b58d2b1eb4384a0000034,inserts
20180531224b58d2b1eb4384a0000034,follows
20180531224b58d2b1eb4384a0000035,part
20180531224b58d2b1eb4384a0000035,8a—journalists
20180531224b58d2b1eb4384a0000036,72—interpretation
20180531224b58d2b1eb4384a0000037,the
20180531224b58d2b1eb4384a0000037,used
20180531224b58d2b1eb4384a0000038,72a—application
20180531224b58d2b1eb4384a0000039,the
20180531224b58d2b1eb4384a0000039,commenced
20180531224b58d2b1eb4384a0000040,72b—no
20180531224b58d2b1eb4384a0000040,failure
20180531224b58d2b1eb4384a0000041,the
20180531224b58d2b1eb4384a0000041,persons
20180531224b58d2b1eb4384a0000041,employers
20180531224b58d2b1eb4384a0000041,engaging
20180531224b58d2b1eb4384a0000041,refuse
20180531224b58d2b1eb4384a0000042,the
20180531224b58d2b1eb4384a0000042,outweigh—
20180531224b58d2b1eb4384a0000043,any
20180531224b58d2b1eb4384a0000044,the
20180531224b58d2b1eb4384a0000045,information
20180531224b58d2b1eb4384a0000046,the
20180531224b58d2b1eb4384a0000047,debate
20180531224b58d2b1eb4384a0000047,motion
20190402ff35c8b5fd794b42b0000118,on
20190402ff35c8b5fd794b42b0000118,eyre
20190402ff35c8b5fd794b42b0000118,peninsula
20190402ff35c8b5fd794b42b0000118,resource
20190402ff35c8b5fd794b42b0000118,opportunity
20190402ff35c8b5fd794b42b0000118,generate
20190402ff35c8b5fd794b42b0000118,conflict
20190402ff35c8b5fd794b42b0000118,nation
20190402ff35c8b5fd794b42b0000119,when
20190402ff35c8b5fd794b42b0000119,start
20190402ff35c8b5fd794b42b0000119,degree
20190402ff35c8b5fd794b42b0000119,complementation
20190402ff35c8b5fd794b42b0000120,we
20190402ff35c8b5fd794b42b0000120,ways
20190402ff35c8b5fd794b42b0000120,colleagues
20190402ff35c8b5fd794b42b0000121,for
20190402ff35c8b5fd794b42b0000121,many
20190402ff35c8b5fd794b42b0000121,advocates
20190402ff35c8b5fd794b42b0000121,ultimately
20190402ff35c8b5fd794b42b0000121,reduce
20190402ff35c8b5fd794b42b0000122,but
20190402ff35c8b5fd794b42b0000122,return
20190402ff35c8b5fd794b42b0000122,assets
20190402ff35c8b5fd794b42b0000122,knocked
20190402ff35c8b5fd794b42b0000122,intense
20190402ff35c8b5fd794b42b0000123,when
20190402ff35c8b5fd794b42b0000123,comes
20190402ff35c8b5fd794b42b0000123,positive
20190402ff35c8b5fd794b42b0000124,there
20190402ff35c8b5fd794b42b0000124,probably
20190402ff35c8b5fd794b42b0000124,realise
20190402ff35c8b5fd794b42b0000124,fundamental
20190402ff35c8b5fd794b42b0000124,global
20190402ff35c8b5fd794b42b0000124,warming
20190402ff35c8b5fd794b42b0000124,play
20190402ff35c8b5fd794b42b0000124,insignificant
20190402ff35c8b5fd794b42b0000124,opportunities
20190402ff35c8b5fd794b42b0000125,when
20190402ff35c8b5fd794b42b0000125,engineers
20190402ff35c8b5fd794b42b0000125,economists
20190402ff35c8b5fd794b42b0000125,others
20190402ff35c8b5fd794b42b0000126,mr
20190402ff35c8b5fd794b42b0000126,morphett
20190402ff35c8b5fd794b42b0000126,1250
20190402ff35c8b5fd794b42b0000127,the
20190402ff35c8b5fd794b42b0000127,energy-only
20190402ff35c8b5fd794b42b0000127,spare
20190402ff35c8b5fd794b42b0000128,but
20190402ff35c8b5fd794b42b0000128,changing
20190402ff35c8b5fd794b42b0000128,mix
20190402ff35c8b5fd794b42b0000128,systems
20190402ff35c8b5fd794b42b0000128,transforming
20190402ff35c8b5fd794b42b0000129,in
20190402ff35c8b5fd794b42b0000129,generator
20190402ff35c8b5fd794b42b0000129,immune
20190402ff35c8b5fd794b42b0000129,economic
20190402ff35c8b5fd794b42b0000129,pressures
20190402ff35c8b5fd794b42b0000129,revenues
20190402ff35c8b5fd794b42b0000129,cover
20190402ff35c8b5fd794b42b0000130,the
20190402ff35c8b5fd794b42b0000130,addresses
20190402ff35c8b5fd794b42b0000130,requirements
20190402ff35c8b5fd794b42b0000130,lacks
20190402ff35c8b5fd794b42b0000130,region—because
20190402ff35c8b5fd794b42b0000130,throughout
20190402ff35c8b5fd794b42b0000130,queensland
20190402ff35c8b5fd794b42b0000130,south-east
20190402ff35c8b5fd794b42b0000130,region
20190402ff35c8b5fd794b42b0000130,customers
20190402ff35c8b5fd794b42b0000130,demands—this
20190402ff35c8b5fd794b42b0000130,interruptions
20190402ff35c8b5fd794b42b0000130,scarcity
20190402ff35c8b5fd794b42b0000130,eventually
20190402ff35c8b5fd794b42b0000131,i
20190402ff35c8b5fd794b42b0000131,realised
20190402ff35c8b5fd794b42b0000131,september
20190402ff35c8b5fd794b42b0000131,capability
20190402ff35c8b5fd794b42b0000131,recommended
20190402ff35c8b5fd794b42b0000131,development
20190402ff35c8b5fd794b42b0000131,retain
20190402ff35c8b5fd794b42b0000131,flexible
20190402ff35c8b5fd794b42b0000132,i
20190402ff35c8b5fd794b42b0000132,mention
20190402ff35c8b5fd794b42b0000132,regarding
20190402ff35c8b5fd794b42b0000132,situation
20190402ff35c8b5fd794b42b0000132,unique
20190402ff35c8b5fd794b42b0000133,for
20190402ff35c8b5fd794b42b0000133,germany
20190402ff35c8b5fd794b42b0000133,developing
20190402ff35c8b5fd794b42b0000133,strategic
20190402ff35c8b5fd794b42b0000133,per
20190402ff35c8b5fd794b42b0000133,cent
20190402ff35c8b5fd794b42b0000133,shortfalls
20190402ff35c8b5fd794b42b0000133,usage
20190402ff35c8b5fd794b42b0000134,when
20190402ff35c8b5fd794b42b0000134,looking
20190402ff35c8b5fd794b42b0000135,under
20190402ff35c8b5fd794b42b0000135,scenario
20190402ff35c8b5fd794b42b0000135,central
20190402ff35c8b5fd794b42b0000135,determining
20190402ff35c8b5fd794b42b0000135,needed
20190402ff35c8b5fd794b42b0000135,procure
20190402ff35c8b5fd794b42b0000136,the
20190402ff35c8b5fd794b42b0000136,flipside
20190402ff35c8b5fd794b42b0000136,responsible
20190402ff35c8b5fd794b42b0000136,accuracy
20190402ff35c8b5fd794b42b0000136,approach
20190402ff35c8b5fd794b42b0000136,gets
20190402ff35c8b5fd794b42b0000137,the
20190402ff35c8b5fd794b42b0000137,occurs
20190402ff35c8b5fd794b42b0000137,implement
20190402ff35c8b5fd794b42b0000138,the
20190402ff35c8b5fd794b42b0000138,building
20190402ff35c8b5fd794b42b0000138,underwrite
20190402ff35c8b5fd794b42b0000138,encouraging
20190402ff35c8b5fd794b42b0000138,longer
20190402ff35c8b5fd794b42b0000138,term
20190402ff35c8b5fd794b42b0000139,again
20190402ff35c8b5fd794b42b0000139,trying
20190402ff35c8b5fd794b42b0000139,take
20190402ff35c8b5fd794b42b0000139,intermittent
20190402ff35c8b5fd794b42b0000139,brought
20190402ff35c8b5fd794b42b0000139,offset
20190402ff35c8b5fd794b42b0000140,leave
20190402ff35c8b5fd794b42b0000141,sitting
20190402ff35c8b5fd794b42b0000141,1259
20190402ff35c8b5fd794b42b0000141,1400
20171130196ae614f9b84e7880000001,question
20171130196ae614f9b84e7880000002,mental
20171130196ae614f9b84e7880000003,the
20171130196ae614f9b84e7880000004,leave
20171130196ae614f9b84e7880000005,the
20171130196ae614f9b84e7880000005,silence
20171130196ae614f9b84e7880000006,the
20171130196ae614f9b84e7880000007,the
20170802942331f99dd64f72a0000001,electricity
20170802942331f99dd64f72a0000002,mr
20170802942331f99dd64f72a0000002,stuart
20170802942331f99dd64f72a0000002,1447
20170802942331f99dd64f72a0000002,clarification
20170802942331f99dd64f72a0000002,four
20170802942331f99dd64f72a0000002,requests
20170802942331f99dd64f72a0000003,the
20180725270afd5ef6f7400fb0000001,local
20180725270afd5ef6f7400fb0000001,oversight
20180725270afd5ef6f7400fb0000002,introduction
20180725270afd5ef6f7400fb0000003,received
20180725270afd5ef6f7400fb0000004,b
20180725270afd5ef6f7400fb0000005,at
20180725270afd5ef6f7400fb0000005,1828
20180725270afd5ef6f7400fb0000005,26
20180725270afd5ef6f7400fb0000005,1130
2017103122602798207e47a9a0000001,renewable
2017103122602798207e47a9a0000001,target
2017103122602798207e47a9a0000002,mr
2017103122602798207e47a9a0000002,dunstan—leader
2017103122602798207e47a9a0000002,1433
2017103122602798207e47a9a0000002,considering
2017103122602798207e47a9a0000002,even
2017103122602798207e47a9a0000002,state-based
2017103122602798207e47a9a0000002,premiers
2017103122602798207e47a9a0000002,lateline
2017103122602798207e47a9a0000002,week
2017103122602798207e47a9a0000002,slow
2017103122602798207e47a9a0000003,the
2017103122602798207e47a9a0000004,everybody
2017103122602798207e47a9a0000004,transition
2017103122602798207e47a9a0000005,do
2017103122602798207e47a9a0000005,reason
2017103122602798207e47a9a0000005,page
2017103122602798207e47a9a0000005,mike
2017103122602798207e47a9a0000005,cannon-brookes
2017103122602798207e47a9a0000005,industrialists
2017103122602798207e47a9a0000005,billionaire
2017103122602798207e47a9a0000005,age
2017103122602798207e47a9a0000005,attack
2017103122602798207e47a9a0000005,go-slow
2017103122602798207e47a9a0000006,the
2017103122602798207e47a9a0000006,live
2017103122602798207e47a9a0000006,planet
2017103122602798207e47a9a0000007,the
2017103122602798207e47a9a0000007,debates
2017103122602798207e47a9a0000007,responds
2017103122602798207e47a9a0000007,wall
2017103122602798207e47a9a0000007,ruling
20190723b5c7163d6a464cc7a0000001,landscape
20190723b5c7163d6a464cc7a0000002,second
20190723b5c7163d6a464cc7a0000003,adjourned
20190723b5c7163d6a464cc7a0000004,continued
20190723b5c7163d6a464cc7a0000071,committee
20190723b5c7163d6a464cc7a0000072,in
20190723b5c7163d6a464cc7a0000073,clause
20190723b5c7163d6a464cc7a0000005,the
20190723b5c7163d6a464cc7a0000006,the
20190723b5c7163d6a464cc7a0000006,nrm
20190723b5c7163d6a464cc7a0000006,evolved
20190723b5c7163d6a464cc7a0000006,individual
20190723b5c7163d6a464cc7a0000006,soil
20190723b5c7163d6a464cc7a0000006,boards
20190723b5c7163d6a464cc7a0000006,pest
20190723b5c7163d6a464cc7a0000006,catchment
20190723b5c7163d6a464cc7a0000007,projects
20190723b5c7163d6a464cc7a0000007,reintroduction
20190723b5c7163d6a464cc7a0000007,species
20190723b5c7163d6a464cc7a0000007,restoration
20190723b5c7163d6a464cc7a0000007,habitats
20190723b5c7163d6a464cc7a0000007,environmental
20190723b5c7163d6a464cc7a0000007,destruction
20190723b5c7163d6a464cc7a0000008,however
20190723b5c7163d6a464cc7a0000008,shadow
20190723b5c7163d6a464cc7a0000008,noted
20190723b5c7163d6a464cc7a0000008,represents
20190723b5c7163d6a464cc7a0000008,once
20190723b5c7163d6a464cc7a0000008,15
20190723b5c7163d6a464cc7a0000008,chance
20190723b5c7163d6a464cc7a0000008,manage
20190723b5c7163d6a464cc7a0000008,establish
20190723b5c7163d6a464cc7a0000008,reflects
20190723b5c7163d6a464cc7a0000008,ourselves
20190723b5c7163d6a464cc7a0000009,the
20190723b5c7163d6a464cc7a0000009,promises
20190723b5c7163d6a464cc7a0000009,rhetoric
20190723b5c7163d6a464cc7a0000009,surprising—to
20190723b5c7163d6a464cc7a0000009,least—that
20190723b5c7163d6a464cc7a0000009,reflection
20190723b5c7163d6a464cc7a0000010,the
20190723b5c7163d6a464cc7a0000010,continuation
20190723b5c7163d6a464cc7a0000010,authorised
20190723b5c7163d6a464cc7a0000010,officers
20190723b5c7163d6a464cc7a0000010,framework
20190723b5c7163d6a464cc7a0000010,carried
20190723b5c7163d6a464cc7a0000011,this
20190723b5c7163d6a464cc7a0000011,curious
20190723b5c7163d6a464cc7a0000011,suppose
20190723b5c7163d6a464cc7a0000011,object
20190723b5c7163d6a464cc7a0000011,criticisms
20190723b5c7163d6a464cc7a0000011,directed
20190723b5c7163d6a464cc7a0000011,related
20190723b5c7163d6a464cc7a0000011,makes
20190723b5c7163d6a464cc7a0000011,little
20190723b5c7163d6a464cc7a0000011,changes
20190723b5c7163d6a464cc7a0000011,aspects
20190723b5c7163d6a464cc7a0000012,the
20190723b5c7163d6a464cc7a0000012,highlight
20190723b5c7163d6a464cc7a0000013,the
20190723b5c7163d6a464cc7a0000013,retains
20190723b5c7163d6a464cc7a0000013,concern
20190723b5c7163d6a464cc7a0000013,raised
20190723b5c7163d6a464cc7a0000013,consultation
20190723b5c7163d6a464cc7a0000013,undertaken
20190723b5c7163d6a464cc7a0000013,mid-2018
20190723b5c7163d6a464cc7a0000014,in
20190723b5c7163d6a464cc7a0000014,sought
20190723b5c7163d6a464cc7a0000014,respecting
20190723b5c7163d6a464cc7a0000014,partnering
20190723b5c7163d6a464cc7a0000014,landholders
20190723b5c7163d6a464cc7a0000014,acknowledging
20190723b5c7163d6a464cc7a0000014,effective
20190723b5c7163d6a464cc7a0000014,enforcement
20190723b5c7163d6a464cc7a0000014,followed
20190723b5c7163d6a464cc7a0000015,yet
20190723b5c7163d6a464cc7a0000015,seeking
20190723b5c7163d6a464cc7a0000015,appointment
20190723b5c7163d6a464cc7a0000016,i
20190723b5c7163d6a464cc7a0000016,fail
20190723b5c7163d6a464cc7a0000016,matches
20190723b5c7163d6a464cc7a0000017,in
20190723b5c7163d6a464cc7a0000017,her
20190723b5c7163d6a464cc7a0000017,representing
20190723b5c7163d6a464cc7a0000018,in
20190723b5c7163d6a464cc7a0000018,concerns
20190723b5c7163d6a464cc7a0000018,feedback
20190723b5c7163d6a464cc7a0000018,heavily
20190723b5c7163d6a464cc7a0000018,management
20190723b5c7163d6a464cc7a0000019,whilst
20190723b5c7163d6a464cc7a0000019,highlighted
20190723b5c7163d6a464cc7a0000019,engagement
20190723b5c7163d6a464cc7a0000019,topic
20190723b5c7163d6a464cc7a0000019,consistently
20190723b5c7163d6a464cc7a0000019,priority
20190723b5c7163d6a464cc7a0000020,critiques
20190723b5c7163d6a464cc7a0000020,suggestions
20190723b5c7163d6a464cc7a0000020,addressed
20190723b5c7163d6a464cc7a0000021,yet
20190723b5c7163d6a464cc7a0000021,repeal
20190723b5c7163d6a464cc7a0000021,incorporate
20190723b5c7163d6a464cc7a0000021,strongly
20190723b5c7163d6a464cc7a0000021,views
20190723b5c7163d6a464cc7a0000021,respondents
20190723b5c7163d6a464cc7a0000022,what
20190723b5c7163d6a464cc7a0000023,to
20190723b5c7163d6a464cc7a0000023,mind
20190723b5c7163d6a464cc7a0000023,modernise
20190723b5c7163d6a464cc7a0000023,passage
20190723b5c7163d6a464cc7a0000023,reflect
20190723b5c7163d6a464cc7a0000023,science
20190723b5c7163d6a464cc7a0000023,ecology
20190723b5c7163d6a464cc7a0000023,behind
20190723b5c7163d6a464cc7a0000023,addressing
20190723b5c7163d6a464cc7a0000024,this
20190723b5c7163d6a464cc7a0000024,producers
20190723b5c7163d6a464cc7a0000025,there
20190723b5c7163d6a464cc7a0000025,delicate
20190723b5c7163d6a464cc7a0000025,struck
20190723b5c7163d6a464cc7a0000026,the
20190723b5c7163d6a464cc7a0000026,secured
